,tags,id,"title "
26636,"['Adventure', 'Point & Click', 'FMV', 'Horror', 'Puzzle', 'Classic', ""1990's"", 'Atmospheric', 'First-Person', 'Singleplayer']",255920.0,The 7th Guest
26637,"['Strategy', 'Medieval', 'RTS', 'Base Building', 'Classic', 'Simulation', 'Economy', 'City Builder', 'Resource Management', 'Multiplayer', 'Singleplayer', 'Historical', 'Great Soundtrack', 'Atmospheric', '2D', 'Isometric', 'Tower Defense']",40950.0,Stronghold HD
26638,"['Adventure', 'Point & Click', 'FMV', 'Horror', 'Puzzle', 'First-Person', ""1990's"", 'Exploration', 'Classic', 'Singleplayer']",255940.0,The 11th Hour
26639,"['Strategy', 'Medieval', 'RTS', 'Classic', 'Multiplayer', 'Tactical', 'Simulation', 'Historical', 'City Builder', 'Economy', 'Singleplayer', 'Adventure', 'Sandbox', 'Building', 'Remake', 'Action', 'Co-op', 'Great Soundtrack', '2D', 'Funny']",40970.0,Stronghold Crusader HD
26640,"['Rogue-like', 'Indie', 'Lovecraftian', 'First-Person', 'Action', 'Rogue-lite', 'Horror', 'Adventure', 'Singleplayer', 'RPG', 'FPS', 'Stealth', 'Procedural Generation', 'Female Protagonist', 'Exploration', 'Pixel Graphics', 'Perma Death', 'Voxel', 'Atmospheric', 'Difficult']",252630.0,Eldritch
26641,"['Simulation', 'Building']",252910.0,Skyscraper Simulator
26642,"['Utilities', 'Benchmark']",236890.0,PCMark 8
26643,"['Strategy', 'Historical']",258270.0,Total War: ROME II - Nomadic Tribes Culture Pack
26644,"['LEGO', 'Open World', 'Superhero', 'Adventure', 'Action', 'Local Co-Op', 'Comedy', 'Family Friendly', 'Funny', 'Comic Book', 'Singleplayer', 'Co-op', 'Third Person', 'Local Multiplayer', 'Split Screen', 'Casual', 'Multiplayer', 'Puzzle', 'Sandbox', 'Platformer']",249130.0,LEGO® Marvel™ Super Heroes
26645,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Music', 'RPG', 'Game Development']",258741.0,RPG Maker VX Ace - Survival Horror Music Pack
26646,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Horror', 'RPG', 'Game Development']",258742.0,RPG Maker VX Ace - Mythos Horror Resource Pack
26647,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Modern']",258744.0,RPG Maker VX Ace - Old School Modern Resource Pack
26648,"['Design & Illustration', 'Web Publishing', 'RPGMaker']",258743.0,RPG Maker VX Ace - DS+ Resource Pack
26649,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Modern', 'Music']",258745.0,RPG Maker VX Ace - Modern Music Mega-Pack
26650,"['Casual', 'Simulation']",248750.0,Rocksmith® 2014 - The Smashing Pumpkins  - “Cherub Rock”
26651,"['Action', 'RPG', 'Shooter']",245890.0,Borderlands 2: Headhunter 1: Bloody Harvest
26652,['Simulation'],222601.0,Train Simulator: MRCE ER20 Eurorunner Loco Add-On
26653,"['Simulation', 'Indie']",258460.0,Euro Truck Simulator 2 - Halloween Paint Jobs Pack
26654,['Simulation'],222597.0,Train Simulator: GEML Class 90 Loco Add-On
26655,"['Casual', 'Adventure', 'Hidden Object', 'Puzzle', 'Point & Click']",260270.0,Shadows: Price For Our Sins Bonus Edition
26656,"[""Shoot 'Em Up"", 'Indie', 'Action', 'Arcade', 'Bullet Hell', 'Shooter', 'Sci-fi', 'Retro', 'Space', 'Side Scroller', 'Singleplayer', 'Great Soundtrack', 'Difficult', 'Survival']",252310.0,Syder Arcade
26657,"['Tower Defense', 'Strategy', 'Indie']",233110.0,Defense Technica
26658,"['Co-op', 'RPG', 'Action', 'Indie', 'Local Co-Op', 'Online Co-Op', 'Puzzle', '4 Player Local', 'Multiplayer', 'Fantasy', 'Local Multiplayer', 'Hack and Slash', 'Adventure', 'Difficult', 'Top-Down', 'Kickstarter', 'Controller', 'PvE', 'Crowdfunded', 'Singleplayer']",249990.0,FORCED: Slightly Better Edition
26659,"['Adventure', 'Casual', 'Action', 'Classic', 'FMV', 'Quick-Time Events']",240360.0,Dragon's Lair 2: Time Warp
26660,"['Indie', 'Casual']",259110.0,Soundodger+ Soundtrack
26661,"['Indie', 'Strategy', 'Puzzle', 'Space']",251910.0,Solar Flux
26662,"['Casual', 'Indie', 'Simulation', 'Action', 'Singleplayer', 'Relaxing']",253650.0,Sparkle 2 Evo
26663,"['RPG', 'Action', 'Adventure', 'Fantasy', 'Third Person', 'Dark Fantasy', 'Singleplayer']",215630.0,Demonicon
26664,"['Adventure', 'Action', 'Post-apocalyptic', 'Singleplayer', 'Story Rich', 'Hack and Slash', 'Action-Adventure', 'Third Person', 'Sci-fi', 'Atmospheric', 'Platformer', 'Robots', 'Great Soundtrack', 'Parkour', 'Female Protagonist', '3D Vision', 'Controller', '3D Platformer', 'Linear', 'Open World']",245280.0,ENSLAVED™: Odyssey to the West™ Premium Edition
26665,"['Anime', 'Fighting', 'Action', 'Adventure', 'Ninja', 'Multiplayer', 'Controller', ""Beat 'em up"", 'Singleplayer', 'Open World', 'Fantasy', 'Great Soundtrack', 'Local Multiplayer', 'PvP', 'RPG', 'Third Person', 'Co-op', 'Atmospheric', 'Animation & Modeling', 'Local Co-Op']",234670.0,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD
26666,"['Action', 'Batman', 'Open World', 'Superhero', 'Adventure', 'Third Person', 'Stealth', 'Singleplayer', 'Multiplayer', 'Fighting', ""Beat 'em up"", 'Comic Book', 'Detective', 'Story Rich', 'Controller', 'Atmospheric', 'Action-Adventure', '3D Vision', 'Sandbox', 'Third-Person Shooter']",209000.0,Batman™: Arkham Origins
26667,"['Racing', 'Simulation', 'Offroad', 'Sports', 'Arcade']",256330.0,WRC 4 FIA World Rally Championship
26668,"['Strategy', 'Action', 'Indie']",237070.0,Sanctum 2: The Pursuit
26669,['Indie'],261070.0,Hacker Evolution Duality: Hacker Bootcamp DLC
26670,"['Point & Click', 'Adventure', 'Indie', 'Comedy', 'Female Protagonist', 'Funny', 'Singleplayer', 'Dark Humor', 'Psychological']",255320.0,Edna &amp; Harvey: The Breakout
26671,"['Indie', 'Adventure', 'Platformer', 'Puzzle', 'Casual', 'Puzzle-Platformer', '2D', 'Atmospheric', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'Narration', 'Short', 'Difficult', 'Action']",252670.0,Nihilumbra
26672,"['Action', 'Indie', 'Strategy', 'Dinosaurs']",258502.0,Primal Carnage - Cryolophosaurus - Premium - 2 Pack
26673,"['Action', 'Indie', 'Strategy']",258501.0,Primal Carnage - Tupandactylus - Premium
26674,"['Action', 'Indie', 'Strategy', 'Dinosaurs']",258500.0,Primal Carnage - Oviraptor - Premium
26675,"['Puzzle', 'Indie', 'Casual', 'Robots', 'Difficult']",235980.0,Tetrobot and Co.
26676,"['Action', 'Adventure']",247297.0,Saints Row IV -  Enter The Dominatrix
26677,"['Simulation', 'Futuristic']",249180.0,The Sims 3 - Into the Future
26678,"['Simulation', 'Politics', 'Strategy', 'Indie', 'Turn-Based', 'Singleplayer', 'Political', 'Economy', 'Sandbox', 'Management', 'Moddable', 'Difficult', '2D', 'Casual', 'Turn-Based Strategy', 'Education', 'Funny']",245470.0,Democracy 3
26679,"['Strategy', 'Indie', 'Turn-Based Strategy', 'RPG', 'Fantasy', 'Turn-Based', 'Retro']",235660.0,Eador: Genesis
26680,"['Indie', 'Strategy', 'Board Game', 'RPG', 'Singleplayer', 'Fantasy', 'Games Workshop']",258200.0,Talisman: Prologue
26681,"['Adventure', 'RPG', 'Indie', 'Action']",215536.0,Van Helsing: Arcane Mechanic
26682,"['Action', 'Female Protagonist', 'Classic', 'Third Person', 'Open World']",243060.0,Urban Chaos
26683,['Action'],66000.0,The Bureau: XCOM Declassified - Code Breakers
26684,"['Action', 'Indie', 'Platformer', 'Adventure', 'Local Co-Op', ""Beat 'em up"", 'Fighting', 'Robots', 'Local Multiplayer', 'Split Screen', 'Mechs', 'Controller', 'Co-op', 'Character Customization', '4 Player Local', '2.5D', 'Singleplayer']",248550.0,Megabyte Punch
26685,"['Strategy', 'Turn-Based Strategy']",235584.0,Civilization V - Scrambled Continents Map Pack
26686,['Action'],66001.0,The Bureau: XCOM Declassified - Light Plasma Pistol
26687,"['Indie', 'Casual']",258470.0,Tetrobot &amp; Co. Original Soundtrack
26688,"['Adventure', 'Action']",238300.0,Saints Row IV: Commander-In-Chief Pack
26689,"['Survival', 'Indie', 'Adventure', 'Action', 'Psychological Horror', 'Crafting', 'Open World', 'Multiplayer', 'Illuminati', 'FPS', 'Singleplayer', 'Memes', 'First-Person', 'Dating Sim', 'Zombies', 'Shooter', 'Sandbox', 'Simulation', 'Co-op', 'Sci-fi']",242800.0,Day One : Garry's Incident
26690,"['Action', 'Indie', 'Strategy']",242310.0,CastleStorm - The Warrior Queen
26691,"['RPG', 'Cyberpunk', 'Great Soundtrack', 'Adventure', 'Sci-fi', 'Cult Classic', 'Classic', 'Open World', 'Fighting', ""1990's""]",243000.0,Omikron: The Nomad Soul
26692,"['Adventure', 'RPG', 'Indie', 'Action']",215535.0,Van Helsing: Thaumaturge
26693,"['Action', 'FPS', 'Swordplay', 'Gore', 'Comedy', 'First-Person', 'Hack and Slash', 'Adventure', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Dark Humor', 'Ninja', 'Demons', 'Funny', 'Remake', 'Atmospheric', 'Classic', '3D Vision', 'Multiplayer']",233130.0,Shadow Warrior
26694,"['Action', 'Zombies', 'FPS', 'Multiplayer']",219103.0,Call of Duty®: Black Ops II - Apocalypse
26695,"['Strategy', 'Simulation']",254291.0,March of the Eagles: French Unit Pack
26696,"['Visual Novel', 'Indie', 'Anime', 'Sci-fi', 'Episodic', 'Adventure', 'Casual', 'Story Rich', 'Female Protagonist', 'Great Soundtrack', 'Short', 'RPG', 'Drama', 'Singleplayer']",248800.0,Dysfunctional Systems: Learning to Manage Chaos
26697,"['Platformer', 'Indie', 'Action', 'Female Protagonist', 'Great Soundtrack', 'Singleplayer', 'Difficult', 'Controller', 'Arcade', '2D', '2.5D']",246960.0,Giana Sisters: Twisted Dreams - Rise of the Owlverlord
26698,"['RPG', 'Strategy', 'Turn-Based', 'Post-apocalyptic', 'Horror', 'Classic', 'Isometric', 'Singleplayer', 'Turn-Based Strategy', 'Atmospheric', 'Tactical', 'Sci-fi']",253920.0,Gorky 17
26699,"['Strategy', 'Simulation']",254290.0,March of the Eagles: British Unit Pack
26700,"['Metroidvania', 'Anime', 'Action', 'Indie', 'Platformer', 'Adventure', 'Female Protagonist', '2D', 'Difficult', 'Cute', 'Pixel Graphics', 'Great Soundtrack']",250660.0,Bunny Must Die! Chelsea and the 7 Devils
26701,"['RPG', 'Strategy', 'Fantasy', 'RTS', 'Multiplayer', 'Singleplayer']",254060.0,KnightShift
26702,"['Strategy', 'RTS', 'War', 'Multiplayer']",254080.0,World War III: Black Gold
26703,"['Strategy', 'World War II', 'RTS']",254100.0,World War II: Panzer Claws
26704,"['RPG', 'JRPG', 'Turn-Based', 'Singleplayer', 'Isometric', 'Female Protagonist', 'Classic', 'Sci-fi', 'Adventure', 'Story Rich', 'Anime']",253940.0,Septerra Core
26705,"['RPG', 'Action', 'Indie', 'Multiplayer', 'Co-op', 'Kickstarter']",248410.0,Legends of Aethereus
26706,"['Strategy', 'Simulation', 'Trading', 'Historical', 'Economy', 'Management', 'Singleplayer']",227020.0,Rise of Venice
26707,"['Adventure', 'Point & Click', 'Indie', 'Puzzle', 'Funny', 'Comedy', 'Singleplayer', 'Story Rich']",251430.0,The Inner World
26708,['Simulation'],222604.0,Train Simulator: Southern Pacific SD70M Loco Add-On
26709,['Simulation'],222603.0,Train Simulator: Sheerness Branch Extension Route Add-On
26710,['Strategy'],215005.0,Victoria II: Interwar Cavalry Unit Pack
26711,"['Action', 'Adventure', 'Stealth']",256270.0,Tom Clancy's Splinter Cell Blacklist - Homeland DLC
26712,"['Action', 'FPS', 'Classic', 'Time Travel', 'Singleplayer', 'Sci-fi', 'Fantasy', 'Shooter', 'Multiplayer']",242980.0,Daikatana
26713,"['Strategy', 'Turn-Based', 'Indie', 'Tactical', 'Military', 'Action', 'Singleplayer', 'Shooter', 'War', 'Multiplayer']",224860.0,Arma Tactics
26714,"['Action', 'Adventure']",245010.0,Deathtrap Dungeon
26715,"['Strategy', 'Action', 'Indie']",256507.0,Awesomenauts - Digital G Skin
26716,['Simulation'],225432.0,Cities in Motion 2: Olden Times
26717,"['RPG', 'Action', 'Third Person', 'Fantasy', 'Hack and Slash', 'Adventure', 'Singleplayer', 'Classic', 'Multiplayer', 'First-Person', 'Action RPG', 'Female Protagonist', 'Magic', 'Open World', 'Great Soundtrack', 'Nudity', 'Difficult']",253980.0,Enclave
26718,"['Adventure', 'Point & Click', 'Noir', 'Singleplayer', 'Detective']",253960.0,Jack Orlando: Director's Cut
26719,"['Horror', 'Indie', 'Atmospheric', 'Surreal', '2D', 'Dark', 'Singleplayer', 'Psychological Horror', 'Kickstarter', 'Adventure', 'Crowdfunded', 'Difficult', 'Great Soundtrack', 'Survival Horror']",250380.0,Knock-knock
26720,"['Strategy', 'Board Game', 'RPG', 'Indie', 'Adventure', 'Games Workshop', 'Card Game', 'Singleplayer', 'Zombies', 'Difficult']",251710.0,Chainsaw Warrior
26721,"['Action', 'RPG', 'Simulation', 'Indie', 'Space', 'Sci-fi', 'Singleplayer', 'Third Person']",248450.0,Salvation Prophecy
26722,"['Free to Play', 'Action', 'FPS', 'Multiplayer', 'Shooter', 'Tactical', 'Co-op', 'First-Person', 'Open World', 'Zombies', 'Singleplayer', 'Adventure', 'Massively Multiplayer', 'Strategy', 'Simulation', 'Gore', 'RPG', 'Sandbox', 'Indie', 'Casual']",51100.0,Tactical Intervention
26723,"['Action', 'Indie']",240820.0,Teleglitch: Guns and Tunes
26724,"['Strategy', 'Rogue-like', 'RPG', 'Turn-Based', 'Indie', 'Turn-Based Strategy', 'Robots', 'Tactical', 'Rogue-lite', 'Sci-fi', 'Mechs', 'Singleplayer', 'Great Soundtrack', '2D']",238910.0,Bionic Dues
26725,"['Simulation', 'Indie', 'Management', 'Casual', 'Typing', 'Action', 'Difficult', 'Arcade', 'Strategy', 'Singleplayer', 'Fast-Paced', 'Comedy', 'Local Co-Op', 'GameMaker', 'Co-op', 'Local Multiplayer', '4 Player Local', '2D', 'Great Soundtrack']",247020.0,"Cook, Serve, Delicious!"
26726,"['Early Access', 'Indie', 'Platformer', 'Puzzle']",247310.0,Gravi
26727,"['Action', 'Adventure', 'RPG', 'Platformer', 'Cyberpunk', 'Remake', 'Sci-fi', 'Side Scroller', '2.5D', 'Classic']",245730.0,Flashback
26728,"['Simulation', 'Action', 'Flight']",233210.0,Air Conflicts: Vietnam
26729,"['Strategy', 'Turn-Based Tactics', 'RPG', 'Turn-Based', 'Tactical', 'World War II', 'Alternate History', 'Turn-Based Strategy', 'Tactical RPG', 'Classic', 'Action', 'Singleplayer', 'Sci-fi', 'Stealth', 'Destruction', 'Isometric']",254960.0,Silent Storm Gold Edition
26730,['Action'],234210.0,LOST PLANET® 3 - Punisher Pack
26731,['Strategy'],249081.0,CoH 2 - Soviet Commander: Counterattack Tactics
26732,['Strategy'],249083.0,CoH 2 - Soviet Commander: Urban Defense Tactics
26733,['Strategy'],249085.0,CoH 2 - German Commander: Mechanized Assault Doctrine
26734,['Strategy'],249086.0,CoH 2 - German Commander: Osttruppen Doctrine
26735,['Strategy'],249106.0,COH 2 - German Skin: (L) Stalingrad Winter Pattern
26736,['Strategy'],249107.0,COH 2 - German Skin: (M) Stalingrad Winter Pattern
26737,['Strategy'],249108.0,COH 2 - German Skin: (H) Stalingrad Winter Pattern
26738,['Strategy'],249104.0,COH 2 - German Skin: (M) Case Blue Summer Pattern
26739,['Strategy'],249103.0,COH 2 - German Skin: (L) Case Blue Summer Pattern
26740,['Simulation'],244066.0,Rise of Flight: Battle of Saint-Mihiel
26741,['Simulation'],244062.0,Rise of Flight: Birth of Warbirds
26742,['Simulation'],244064.0,Rise of Flight: Bloody April
26743,['Simulation'],244063.0,Rise of Flight: Ultimately the Best Fighter
26744,['Simulation'],244061.0,Rise of Flight: Furious Wings
26745,"['Simulation', 'Flight', 'World War I', 'Free to Play', 'Multiplayer', 'Historical', 'Singleplayer', 'Action', 'Realistic', 'Shooter']",244050.0,Rise of Flight United
26746,"['Design & Illustration', 'Utilities', 'Photo Editing', 'Animation & Modeling', 'Software']",233680.0,Black Ink
26747,['Simulation'],244065.0,Rise of Flight: Legendary Bombers
26748,"['Indie', 'Action', 'Fighting']",245172.0,Skullgirls: Color Palette Bundle
26749,"['Strategy', 'Simulation', 'Zombies', 'Indie', 'Survival', 'RPG', 'Turn-Based', 'Singleplayer', 'Post-apocalyptic', 'Sandbox', 'Difficult']",249360.0,Zafehouse: Diaries
26750,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Game Development', 'RPG']",249923.0,RPG Maker VX Ace - Arabian Nights
26751,"['Action', 'Indie', 'Racing']",220824.0,Zombie Driver HD Tropical Race Rage
26752,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Futuristic', 'Music']",249920.0,RPG Maker VX Ace - Futuristic Atmospheres
26753,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Fantasy', 'Game Development', 'RPG']",249921.0,RPG Maker VX Ace - High Fantasy Main Party Pack 1
26754,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Game Development', 'Mythology']",249922.0,RPG Maker VX Ace - Egyptian Myth Battlers
26755,"['Horror', 'Indie', 'Walking Simulator', 'Adventure', 'First-Person', 'Atmospheric', 'Dark', 'Singleplayer', 'Linear', 'Short', 'Action', 'Psychological Horror', 'Survival Horror', 'Story Rich', 'Stealth', 'Great Soundtrack', 'Survival', 'Puzzle', 'Steampunk', 'Gore']",239200.0,Amnesia: A Machine for Pigs
26756,"['RPG', 'Adventure', 'Classic', 'Turn-Based', 'Party-Based RPG', 'Turn-Based Combat', 'Grid-Based Movement', 'Dungeon Crawler', 'First-Person', 'Fantasy', 'CRPG']",245430.0,Wizardry 7: Crusaders of the Dark Savant
26757,"['Strategy', 'Indie', 'Turn-Based Strategy', 'Turn-Based', 'Grand Strategy', 'Fantasy', 'God Game', '4X', 'Multiplayer', 'Difficult', 'Moddable', 'Singleplayer']",248510.0,Dominions 3: The Awakening
26758,"['RPG', 'Adventure', 'First-Person', 'Turn-Based Combat', 'Dungeon Crawler', 'Party-Based RPG', 'Classic', 'Grid-Based Movement', 'Fantasy', 'Turn-Based', 'CRPG']",245410.0,Wizardry 6: Bane of the Cosmic Forge
26759,"['RPG', 'Classic', 'Turn-Based Combat', 'Party-Based RPG', 'Adventure', 'Fantasy', 'First-Person', 'Turn-Based', 'Dungeon Crawler', 'CRPG', 'Singleplayer', 'Exploration', 'Atmospheric', 'Sci-fi']",245450.0,Wizardry 8
26760,['Simulation'],249181.0,The Sims 3 - Movie Stuff
26761,"['Utilities', 'Video Production', 'Audio Production', 'Software Training', 'Software']",237370.0,PlayClaw 5 - Game Recording and Streaming
26762,"['Simulation', 'Military', 'Multiplayer', 'Realistic', 'Open World', 'Tactical', 'Action', 'FPS', 'War', 'Strategy', 'Sandbox', 'Shooter', 'Co-op', 'Moddable', 'Team-Based', 'Online Co-Op', 'Third-Person Shooter', 'Singleplayer', 'First-Person', 'TrackIR']",107410.0,Arma 3
26763,"['RPG', 'Strategy', 'Tactical', 'Fantasy', 'Adventure', 'Real-Time with Pause', 'Singleplayer', 'Party-Based RPG', 'Difficult']",222640.0,Aarklash: Legacy
26764,"['Action', 'RPG', 'Heist', 'Co-op', 'FPS', 'Multiplayer', 'Free to Play']",274160.0,PAYDAY 2: The Diamond Store Heist
26765,"['Adventure', 'Horror', 'Indie', 'Action', 'First-Person']",246740.0,Huntsman: The Orphanage (Halloween Edition)
26766,"['Early Access', 'Horror', 'Indie', 'Adventure', 'Simulation', 'Action']",246300.0,Paranormal
26767,"['Platformer', 'Difficult', 'Action', 'Indie', '2D', 'Retro', 'Adventure', 'Singleplayer', 'Arcade', 'Side Scroller', 'Pixel Graphics', 'Fantasy']",247240.0,Volgarr the Viking
26768,['Simulation'],222555.0,Train Simulator: Norfolk Southern SD45 High Hoods Loco Add-On
26769,['Simulation'],250930.0,Ship Simulator Extremes: Inland Shipping
26770,"['Fighting', '2D Fighter', 'Arcade', 'Action', 'Anime', 'Competitive', 'Local Multiplayer', 'Multiplayer', '2D', 'Great Soundtrack', ""Beat 'em up"", 'Controller', 'Singleplayer', 'Classic']",222940.0,THE KING OF FIGHTERS XIII STEAM EDITION
26771,"['Simulation', 'Indie', 'Action', 'Space', 'Co-op', 'Multiplayer', 'Sci-fi', 'Local Co-Op']",247350.0,Artemis Spaceship Bridge Simulator
26772,"['Action', 'Adventure']",247295.0,Saints Row IV - GAT V Pack
26773,"['Action', 'Retro', 'Co-op', 'Steampunk', 'Top-Down', 'Shooter', 'Classic', 'Singleplayer', '2D']",242530.0,The Chaos Engine
26774,"['Indie', 'Strategy', 'Action']",251080.0,Awesomenauts - Abyssal Swiggins Skin
26775,"['Strategy', 'Action', 'Indie']",251081.0,"Awesomenauts - Admiral Swiggins, PHD Skin"
26776,"['Adventure', 'Point & Click', 'Fantasy', 'Indie', 'Female Protagonist', 'Story Rich', 'Singleplayer', 'Puzzle', 'Atmospheric']",243200.0,Memoria
26777,"['Strategy', 'Historical', 'Turn-Based Strategy', 'Grand Strategy', 'Rome', 'Tactical', 'Multiplayer', 'War', 'Turn-Based', 'Real Time Tactics', 'RTS', 'Singleplayer', 'Turn-Based Tactics', 'Online Co-Op', 'Simulation', 'Co-op', 'Moddable', 'Action', 'Atmospheric', 'Education']",214950.0,Total War™: ROME II - Emperor Edition
26778,"['Simulation', 'Flight']",240500.0,DCS: UH-1H Huey
26779,"['Strategy', 'Historical', 'Turn-Based Strategy', 'Rome', 'RTS', 'Turn-Based', 'Grand Strategy', 'Multiplayer']",212301.0,Total War: ROME II - Greek States Culture Pack
26780,"['Platformer', 'Great Soundtrack', 'Local Co-Op', 'Adventure', 'Action', '2D', '4 Player Local', 'Co-op', 'Fast-Paced', 'Controller', 'Funny', 'Local Multiplayer', 'Comedy', 'Side Scroller', 'Singleplayer', 'Music', 'Family Friendly', 'Difficult', 'Atmospheric', '3D Vision']",242550.0,Rayman® Legends
26781,"['Walking Simulator', 'Short', 'Indie', 'Exploration', 'Atmospheric', 'First-Person', 'Story Rich', 'Female Protagonist', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Interactive Fiction', 'Mystery', ""1990's"", 'Romance', 'Narration', 'Point & Click', 'Realistic', 'Relaxing', 'Psychological Horror']",232430.0,Gone Home
26782,"['Adventure', 'Atmospheric', 'Controller', 'Indie', 'Story Rich', 'Short', 'Puzzle', 'Fantasy', 'Singleplayer', 'Great Soundtrack', 'Action', 'Third Person', 'Platformer', 'Casual', 'Local Co-Op', 'Multiplayer', '3D Vision', 'Colorful', 'Walking Simulator', 'Linear']",225080.0,Brothers - A Tale of Two Sons
26783,"['Action', 'Adventure']",247293.0,Saints Row IV: Dubstep Gun (Remix) Pack
26784,"['Massively Multiplayer', 'Free to Play', 'RPG']",247180.0,Ragnarok Online 2 - For the Bold and Wonderful Pack
26785,"['Strategy', 'Tower Defense', 'Indie', 'Management', 'Simulation', 'Cute', 'Casual', 'Demons', 'Singleplayer', '2D', 'Fantasy', 'Replay Value', 'Great Soundtrack', 'RTS', 'Cartoony', 'Atmospheric', 'Zombies', 'Funny', 'Real-Time', 'Dark Humor']",249330.0,Unholy Heights
26786,"['Indie', 'Soundtrack']",257290.0,Hate Plus Original Soundtrack
26787,"['Action', 'Adventure', 'Indie', 'Stealth', 'Ninja', 'Platformer']",239570.0,Mark of the Ninja: Special Edition DLC
26788,"['Action', 'RPG', 'Indie']",249913.0,Forge - PvP Pro Pack
26789,"['Action', 'RPG', 'Indie']",249912.0,Forge - Divine Starter Pack
26790,"['Action', 'Free to Play', 'RPG', 'Indie']",249911.0,Forge - Limited Edition Starter Pack
26791,"['Action', 'RPG', 'Indie']",249910.0,Forge - Starter Pack
26792,"['Visual Novel', 'Indie', 'Anime', 'Sci-fi', 'Story Rich', 'Politics', 'Interactive Fiction', 'Great Soundtrack', 'Singleplayer', 'Female Protagonist', 'Multiple Endings', 'Romance', 'Dating Sim', '2D', 'Mystery']",239700.0,Hate Plus
26793,"['Simulation', 'Flight']",245570.0,A-10A for DCS World
26794,"['Adventure', 'Action']",238304.0,Saints Row IV: The Executive Privilege Pack
26795,"['Action', 'Tactical', 'Sci-fi', 'Third-Person Shooter', 'Singleplayer', 'Third Person', 'Strategy', 'Aliens', 'Shooter', 'RPG', 'Adventure', 'Atmospheric', 'Multiplayer', 'Cold War', 'Story Rich', 'Open World', 'Stealth', 'Noir', 'Co-op']",65930.0,The Bureau: XCOM Declassified
26796,"['Action', 'Adventure']",238302.0,Saints Row IV: Season Pass
26797,"['Open World', 'Action', 'Comedy', 'Co-op', 'Third-Person Shooter', 'Superhero', 'Sandbox', 'Funny', 'Third Person', 'Character Customization', 'Adventure', 'Online Co-Op', 'Aliens', 'Parody', 'Multiplayer', 'Great Soundtrack', 'Singleplayer', 'Sci-fi', 'Female Protagonist', 'Dark Humor']",206420.0,Saints Row IV
26798,"['Fighting', 'Indie', '2D Fighter', 'Parody', 'Local Multiplayer', 'Action', 'e-sports', 'Local Co-Op', 'Funny', '2D', 'Comedy', 'Multiplayer', 'Competitive', 'Controller', 'Arcade', 'Casual']",244730.0,Divekick
26799,"['Stealth', 'Action', 'Co-op', 'Third Person', 'Multiplayer', 'Adventure', 'Singleplayer', 'Shooter', 'Tactical', 'Third-Person Shooter', 'Online Co-Op', 'Parkour', 'FPS', 'Story Rich', 'Strategy', 'Atmospheric', 'First-Person', 'Controller', 'RPG', 'Mature']",235600.0,Tom Clancy’s Splinter Cell Blacklist
26800,"['RPG', 'Massively Multiplayer', 'Action', 'Free to Play']",213198.0,Dungeons &amp; Dragons Online: Shadowfell Conspiracy
26801,['Strategy'],231505.0,COH 2 - Faceplate: Twisted Gold
26802,['Strategy'],231504.0,COH 2 - Faceplate: Studded
26803,['Strategy'],231507.0,COH 2 - Faceplate: Engraved
26804,"['Action', 'Adventure', 'Stealth']",249730.0,Tom Clancy’s Splinter Cell Blacklist - High Power Pack DLC
26805,['Strategy'],231506.0,COH 2 - Faceplate: Chainlink
26806,['Action'],234793.0,Call of Duty®: Black Ops II - Breach Personalization Pack
26807,['Action'],234792.0,Call of Duty®: Black Ops II - Aqua Personalization Pack
26808,['Action'],234791.0,Call of Duty®: Black Ops II - Pack-A-Punch Personalization Pack
26809,['Action'],234790.0,Call of Duty®: Black Ops II - Coyote Personalization Pack
26810,['Action'],234789.0,Call of Duty®: Black Ops II - Glam Personalization Pack
26811,"['Action', 'Strategy', 'Indie', 'Tower Defense']",237010.0,Sanctum 2: Britech Skin Pack
26812,"['Indie', 'Action', 'Fighting', '2D Fighter', 'Anime']",245174.0,Skullgirls: Squigly
26813,"['Fighting', '2D Fighter', 'Indie', 'Multiplayer', 'Anime', '2D', 'Great Soundtrack', 'Action', 'Competitive', 'Female Protagonist', 'Crowdfunded', 'Local Multiplayer', 'Cute', 'Hand-drawn', 'Cartoon', 'Arcade', 'Controller', 'Singleplayer', ""Beat 'em up"", 'Nudity']",245170.0,Skullgirls
26814,"['Rogue-like', 'Platformer', 'Indie', 'Difficult', '2D', 'Local Co-Op', 'Replay Value', 'Procedural Generation', 'Action', 'Perma Death', 'Rogue-lite', 'Adventure', 'Singleplayer', 'Controller', 'Co-op', 'Local Multiplayer', 'Great Soundtrack', 'Side Scroller', 'Multiplayer', 'Retro']",239350.0,Spelunky
